record_id,record_type,target,input_order,local_index,kind,name,status,rationale,source_lines,source_sha256,source_excerpt_relpath,harness_path,attribute_line,declaration_line,signature,contract_end_line,contract_text,contract_sha256,matching_dependency_record_ids,semantic_role,semantic_disposition,target_postcondition_coverage,adjudication_rationale,adjudication_source_citations,raw_record_json,semantic_audit_category,semantic_audit_version
TS-008-E006,harness-external-body,core::slice::align_to,8,6,verifier::external_body,rust_1_96_align_to_split_raw_parts_result,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/008_core_slice_align_to/harness.rs,194,195,"proof fn rust_1_96_align_to_split_raw_parts_result<T, U>( source: Seq<T>, left: Seq<T>, rest: Seq<T>, middle: Seq<U>, suffix: Seq<T>, offset: usize, us_len: usize, ts_len: usize, ) requires",212,"proof fn rust_1_96_align_to_split_raw_parts_result<T, U>(
    source: Seq<T>,
    left: Seq<T>,
    rest: Seq<T>,
    middle: Seq<U>,
    suffix: Seq<T>,
    offset: usize,
    us_len: usize,
    ts_len: usize,
)
    requires
        offset <= source.len(),
        left == source.subrange(0, offset as int),
        rest == source.subrange(offset as int, source.len() as int),
        align_to_offsets_view::<T, U>(rest, us_len, ts_len),
    ensures
        slice_align_to_result::<T, U>(source, left, middle, suffix),
",fe71748602388788de3eef93ea56884116b6e9f43ab9bba3cad72d688b0e2eb7,TS-008-D004,memory-layout-or-provenance-transition,inadmissible-complete-branch-postcondition,complete-on-target-branch,"Under the helper's branch preconditions, its contract supplies every remaining public postcondition for that target branch.",core/src/slice/mod.rs:4514-4531,"{""attribute_line"":194,""contract_end_line"":212,""contract_text"":""proof fn rust_1_96_align_to_split_raw_parts_result<T, U>(\n    source: Seq<T>,\n    left: Seq<T>,\n    rest: Seq<T>,\n    middle: Seq<U>,\n    suffix: Seq<T>,\n    offset: usize,\n    us_len: usize,\n    ts_len: usize,\n)\n    requires\n        offset <= source.len(),\n        left == source.subrange(0, offset as int),\n        rest == source.subrange(offset as int, source.len() as int),\n        align_to_offsets_view::<T, U>(rest, us_len, ts_len),\n    ensures\n        slice_align_to_result::<T, U>(source, left, middle, suffix),\n"",""declaration_line"":195,""signature"":""proof fn rust_1_96_align_to_split_raw_parts_result<T, U>( source: Seq<T>, left: Seq<T>, rest: Seq<T>, middle: Seq<U>, suffix: Seq<T>, offset: usize, us_len: usize, ts_len: usize, ) requires"",""symbol"":""rust_1_96_align_to_split_raw_parts_result""}",complete-branch-postcondition,slice-unknown-authority-v3
TS-009-D001,dependency-manifest-record,core::slice::align_to_mut,9,1,shared_model_helper,slice_align_to_domain;slice_align_to_mut_result;slice_align_to_result;slice_aligned_middle,existing_generated_contract_vocabulary_boundary,The executable target carries the generated mutable align_to contract vocabulary. The harness does not use assume_specification and does not mark the public target as external_body.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/009_core_slice_align_to_mut/harness.rs,,,,,,,,specification-vocabulary,context-only-specification-vocabulary,not-an-executable-boundary,"This record identifies target-local specification vocabulary. It is retained for binding, but is not admitted as an executable Boundary_T observation or transition.",manifest-local,"{""kind"":""shared_model_helper"",""name"":""slice_align_to_domain;slice_align_to_mut_result;slice_align_to_result;slice_aligned_middle"",""rationale"":""The executable target carries the generated mutable align_to contract vocabulary. The harness does not use assume_specification and does not mark the public target as external_body."",""status"":""existing_generated_contract_vocabulary_boundary""}",specification-vocabulary,slice-unknown-authority-v3
TS-009-D002,dependency-manifest-record,core::slice::align_to_mut,9,2,source_backed_raw_pointer_provenance_boundary,rust_1_96_ptr_align_offset,minimal_trusted_boundary_until_pointer_alignment_intrinsics_are_recursively_modeled,"The local rust_1_96_slice_as_ptr helper now executes the reviewed null-provenance len-address Slice start-pointer model. This retained boundary covers only crate::ptr::align_offset(ptr, align_of::<U>()), including alignment-offset semantics cited from the frozen target body.",core/src/slice/mod.rs:4573-4584,79bc07c28c34e853de5c1bbc49ebb8f27b4e8837109fc51c6a15eef97565ec27,proof_harnesses/009_core_slice_align_to_mut/source_excerpt.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/009_core_slice_align_to_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:4573-4584,"{""kind"":""source_backed_raw_pointer_provenance_boundary"",""name"":""rust_1_96_ptr_align_offset"",""rationale"":""The local rust_1_96_slice_as_ptr helper now executes the reviewed null-provenance len-address Slice start-pointer model. This retained boundary covers only crate::ptr::align_offset(ptr, align_of::<U>()), including alignment-offset semantics cited from the frozen target body."",""source_excerpt_relpath"":""proof_harnesses/009_core_slice_align_to_mut/source_excerpt.rs"",""source_lines"":""core/src/slice/mod.rs:4573-4584"",""source_sha256"":""79bc07c28c34e853de5c1bbc49ebb8f27b4e8837109fc51c6a15eef97565ec27"",""status"":""minimal_trusted_boundary_until_pointer_alignment_intrinsics_are_recursively_modeled""}",source-backed-support,slice-unknown-authority-v3
TS-009-D003,dependency-manifest-record,core::slice::align_to_mut,9,3,source_backed_offsets_arithmetic_fit_boundary,rust_1_96_align_to_offsets_mul_fits,narrow_retained_boundary_after_executable_offsets_arithmetic,"The mutable target now computes the Rust 1.96 private align_to_offsets gcd, ts/us, rest_len / ts * us, and rest_len % ts arithmetic before entering the retained mutable raw-parts/final-frame boundary. The retained offsets-specific boundary is narrowed to the source-backed slice-layout multiplication-fit fact needed to rule out usize overflow; ts_len <= rest_len is proved from div/mod arithmetic.","core/src/slice/mod.rs:4433-4464,4589-4590",79bc07c28c34e853de5c1bbc49ebb8f27b4e8837109fc51c6a15eef97565ec27,proof_harnesses/009_core_slice_align_to_mut/source_excerpt.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/009_core_slice_align_to_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.","core/src/slice/mod.rs:4433-4464,4589-4590","{""kind"":""source_backed_offsets_arithmetic_fit_boundary"",""name"":""rust_1_96_align_to_offsets_mul_fits"",""rationale"":""The mutable target now computes the Rust 1.96 private align_to_offsets gcd, ts/us, rest_len / ts * us, and rest_len % ts arithmetic before entering the retained mutable raw-parts/final-frame boundary. The retained offsets-specific boundary is narrowed to the source-backed slice-layout multiplication-fit fact needed to rule out usize overflow; ts_len <= rest_len is proved from div/mod arithmetic."",""source_excerpt_relpath"":""proof_harnesses/009_core_slice_align_to_mut/source_excerpt.rs"",""source_lines"":""core/src/slice/mod.rs:4433-4464,4589-4590"",""source_sha256"":""79bc07c28c34e853de5c1bbc49ebb8f27b4e8837109fc51c6a15eef97565ec27"",""status"":""narrow_retained_boundary_after_executable_offsets_arithmetic""}",source-backed-support,slice-unknown-authority-v3
TS-009-D004,dependency-manifest-record,core::slice::align_to_mut,9,4,source_backed_mut_raw_parts_final_frame_boundary,rust_1_96_align_to_mut_zst_or_overflow;rust_1_96_align_to_mut_from_split_raw_parts,narrow_retained_boundary_after_executable_aligned_branch_split_setup,"The ZST/overflow helper remains the reviewed early-return boundary. In the aligned branch, rust_1_96_align_to_mut_split_offsets_raw_parts is now executable source-shaped code: it performs split_at_mut(offset), observes rest.len(), and uses the executable mutable Slice start-pointer model before delegating only the from_raw_parts_mut middle/suffix construction, raw-pointer provenance/aliasing, and generated-contract final-frame bridge to rust_1_96_align_to_mut_from_split_raw_parts. This does not mark from_raw_parts_mut, pointer casts/addition, provenance, or aliasing complete for other targets.",core/src/slice/mod.rs:4585-4604,79bc07c28c34e853de5c1bbc49ebb8f27b4e8837109fc51c6a15eef97565ec27,proof_harnesses/009_core_slice_align_to_mut/source_excerpt.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/009_core_slice_align_to_mut/harness.rs,,,,,,,,panic-or-domain-transition,inadmissible-answer-bearing-support,complete-or-answer-equivalent,"Every linked executable site is explicitly audited as a complete target/branch postcondition, answer-equivalent result, or opaque whole algorithm. Source citation does not make it admissible.",core/src/slice/mod.rs:4585-4604,"{""kind"":""source_backed_mut_raw_parts_final_frame_boundary"",""name"":""rust_1_96_align_to_mut_zst_or_overflow;rust_1_96_align_to_mut_from_split_raw_parts"",""rationale"":""The ZST/overflow helper remains the reviewed early-return boundary. In the aligned branch, rust_1_96_align_to_mut_split_offsets_raw_parts is now executable source-shaped code: it performs split_at_mut(offset), observes rest.len(), and uses the executable mutable Slice start-pointer model before delegating only the from_raw_parts_mut middle/suffix construction, raw-pointer provenance/aliasing, and generated-contract final-frame bridge to rust_1_96_align_to_mut_from_split_raw_parts. This does not mark from_raw_parts_mut, pointer casts/addition, provenance, or aliasing complete for other targets."",""source_excerpt_relpath"":""proof_harnesses/009_core_slice_align_to_mut/source_excerpt.rs"",""source_lines"":""core/src/slice/mod.rs:4585-4604"",""source_sha256"":""79bc07c28c34e853de5c1bbc49ebb8f27b4e8837109fc51c6a15eef97565ec27"",""status"":""narrow_retained_boundary_after_executable_aligned_branch_split_setup""}",source-backed-support,slice-unknown-authority-v3
TS-009-C001,private-helper-callee,core::slice::align_to_mut,9,1,private_helper_callee_closure,align_to_offsets,source-indexed,Source-indexed private/public callee closure retained by the implementation-proof dependency manifest.,core/src/slice/mod.rs:4433-4458,019c66b921c4261118ba6d8b0f1b29a5d356fb96dcf3cd707e1c5cc0fa97c4dd,frozen_inputs/slice/rust-core-slice/mod.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/009_core_slice_align_to_mut/harness.rs,,,,,,,,source-callee-provenance,context-only-source-closure,not-an-executable-boundary,This record closes the source call graph for provenance. It does not itself add an assumed transition or observation.,core/src/slice/mod.rs:4433-4458,"{""body_end_line"":4458,""frozen_relpath"":""frozen_inputs/slice/rust-core-slice/mod.rs"",""item_sha256"":""019c66b921c4261118ba6d8b0f1b29a5d356fb96dcf3cd707e1c5cc0fa97c4dd"",""name"":""align_to_offsets"",""public"":false,""signature_start_line"":4433,""source_reference_path"":""core/src/slice/mod.rs""}",source-closure-provenance,slice-unknown-authority-v3
TS-009-E001,harness-external-body,core::slice::align_to_mut,9,1,verifier::external_body,rust_1_96_align_to_offsets_mul_fits,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/009_core_slice_align_to_mut/harness.rs,78,79,"proof fn rust_1_96_align_to_offsets_mul_fits<T, U>(rest_len: usize, ts: usize, us: usize) requires",84,"proof fn rust_1_96_align_to_offsets_mul_fits<T, U>(rest_len: usize, ts: usize, us: usize)
    requires
        ts != 0,
    ensures
        (rest_len as int / ts as int) * us as int <= usize::MAX as int,
",b010e2a6960ce05294e372a6edbb8ddc4390abab3b687009cdaaf0a52b3e4a90,TS-009-D003,private-algorithm-or-layout-transition,admissible-source-backed-lower-boundary,partial-or-lower-level,"The proof exposes only an arithmetic fit, length, or offset fact consumed by later source-backed transitions.","core/src/slice/mod.rs:4433-4464,4589-4590","{""attribute_line"":78,""contract_end_line"":84,""contract_text"":""proof fn rust_1_96_align_to_offsets_mul_fits<T, U>(rest_len: usize, ts: usize, us: usize)\n    requires\n        ts != 0,\n    ensures\n        (rest_len as int / ts as int) * us as int <= usize::MAX as int,\n"",""declaration_line"":79,""signature"":""proof fn rust_1_96_align_to_offsets_mul_fits<T, U>(rest_len: usize, ts: usize, us: usize) requires"",""symbol"":""rust_1_96_align_to_offsets_mul_fits""}",arithmetic-or-offset-fact,slice-unknown-authority-v3
TS-009-E002,harness-external-body,core::slice::align_to_mut,9,2,verifier::external_body,rust_1_96_ptr_align_offset,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/009_core_slice_align_to_mut/harness.rs,141,142,"pub unsafe fn rust_1_96_ptr_align_offset<T, U>(ptr: *const T) -> (offset: usize) {",142,"pub unsafe fn rust_1_96_ptr_align_offset<T, U>(ptr: *const T) -> (offset: usize)
",142fc29c4d99878b71e6baaa814e7eb91f9586904a3c03764a60cb5f7266bfc8,TS-009-D002,memory-layout-or-provenance-transition,admissible-source-backed-lower-boundary,partial-or-lower-level,"The contract isolates a pointer cast/copy, layout, address, or provenance transition and does not state the enclosing target answer.",core/src/slice/mod.rs:4573-4584,"{""attribute_line"":141,""contract_end_line"":142,""contract_text"":""pub unsafe fn rust_1_96_ptr_align_offset<T, U>(ptr: *const T) -> (offset: usize)\n"",""declaration_line"":142,""signature"":""pub unsafe fn rust_1_96_ptr_align_offset<T, U>(ptr: *const T) -> (offset: usize) {"",""symbol"":""rust_1_96_ptr_align_offset""}",pointer-layout-provenance-transition,slice-unknown-authority-v3
TS-009-E003,harness-external-body,core::slice::align_to_mut,9,3,verifier::external_body,rust_1_96_align_to_mut_zst_or_overflow,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/009_core_slice_align_to_mut/harness.rs,179,180,"pub unsafe fn rust_1_96_align_to_mut_zst_or_overflow<'a, T, U>( slice: &'a mut [T], ) -> (ret: (&'a mut [T], &'a mut [U], &'a mut [T])) ensures",194,"pub unsafe fn rust_1_96_align_to_mut_zst_or_overflow<'a, T, U>(
    slice: &'a mut [T],
) -> (ret: (&'a mut [T], &'a mut [U], &'a mut [T]))
    ensures
        slice_align_to_mut_result::<T, U>(
            old(slice)@,
            ret.0@,
            ret.1@,
            ret.2@,
            final(ret.0)@,
            final(ret.1)@,
            final(ret.2)@,
            final(slice)@,
        ),
",89403b1d9901317880735ce93f4ae693ed1ba6e6cc58d9ed9464e2efa7646dee,TS-009-D004,private-algorithm-or-layout-transition,inadmissible-complete-branch-postcondition,complete-on-target-branch,"Under the helper's branch preconditions, its contract supplies every remaining public postcondition for that target branch.",core/src/slice/mod.rs:4585-4604,"{""attribute_line"":179,""contract_end_line"":194,""contract_text"":""pub unsafe fn rust_1_96_align_to_mut_zst_or_overflow<'a, T, U>(\n    slice: &'a mut [T],\n) -> (ret: (&'a mut [T], &'a mut [U], &'a mut [T]))\n    ensures\n        slice_align_to_mut_result::<T, U>(\n            old(slice)@,\n            ret.0@,\n            ret.1@,\n            ret.2@,\n            final(ret.0)@,\n            final(ret.1)@,\n            final(ret.2)@,\n            final(slice)@,\n        ),\n"",""declaration_line"":180,""signature"":""pub unsafe fn rust_1_96_align_to_mut_zst_or_overflow<'a, T, U>( slice: &'a mut [T], ) -> (ret: (&'a mut [T], &'a mut [U], &'a mut [T])) ensures"",""symbol"":""rust_1_96_align_to_mut_zst_or_overflow""}",complete-branch-postcondition,slice-unknown-authority-v3
TS-009-E004,harness-external-body,core::slice::align_to_mut,9,4,verifier::external_body,rust_1_96_align_to_mut_from_split_raw_parts,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/009_core_slice_align_to_mut/harness.rs,199,200,"pub unsafe fn rust_1_96_align_to_mut_from_split_raw_parts<'a, T, U>( left: &'a mut [T], rest: &'a mut [T], mut_ptr: *mut T, rest_len: usize, us_len: usize, ts_len: usize, source: Ghost<Seq<T>>, offset: Ghost<usize>, ) -> (ret: (&'a mut [T], &'a mut [U], &'a mut [T])) requires",229,"pub unsafe fn rust_1_96_align_to_mut_from_split_raw_parts<'a, T, U>(
    left: &'a mut [T],
    rest: &'a mut [T],
    mut_ptr: *mut T,
    rest_len: usize,
    us_len: usize,
    ts_len: usize,
    source: Ghost<Seq<T>>,
    offset: Ghost<usize>,
) -> (ret: (&'a mut [T], &'a mut [U], &'a mut [T]))
    requires
        offset@ <= source@.len(),
        old(left)@ == source@.subrange(0, offset@ as int),
        old(rest)@ == source@.subrange(offset@ as int, source@.len() as int),
        rest_len == old(rest)@.len(),
        ts_len <= rest_len,
        slice_start_mut_ptr(old(rest)@, mut_ptr),
    ensures
        final(left)@ == final(ret.0)@,
        slice_align_to_mut_result::<T, U>(
            source@,
            ret.0@,
            ret.1@,
            ret.2@,
            final(ret.0)@,
            final(ret.1)@,
            final(ret.2)@,
            final(ret.0)@ + final(rest)@,
        ),
",06a79fb3c30af806fcb0ceae77a3225e9e07d306510f866dc9529b4ced81e1ef,TS-009-D004,memory-layout-or-provenance-transition,inadmissible-complete-branch-postcondition,complete-on-target-branch,"Under the helper's branch preconditions, its contract supplies every remaining public postcondition for that target branch.",core/src/slice/mod.rs:4585-4604,"{""attribute_line"":199,""contract_end_line"":229,""contract_text"":""pub unsafe fn rust_1_96_align_to_mut_from_split_raw_parts<'a, T, U>(\n    left: &'a mut [T],\n    rest: &'a mut [T],\n    mut_ptr: *mut T,\n    rest_len: usize,\n    us_len: usize,\n    ts_len: usize,\n    source: Ghost<Seq<T>>,\n    offset: Ghost<usize>,\n) -> (ret: (&'a mut [T], &'a mut [U], &'a mut [T]))\n    requires\n        offset@ <= source@.len(),\n        old(left)@ == source@.subrange(0, offset@ as int),\n        old(rest)@ == source@.subrange(offset@ as int, source@.len() as int),\n        rest_len == old(rest)@.len(),\n        ts_len <= rest_len,\n        slice_start_mut_ptr(old(rest)@, mut_ptr),\n    ensures\n        final(left)@ == final(ret.0)@,\n        slice_align_to_mut_result::<T, U>(\n            source@,\n            ret.0@,\n            ret.1@,\n            ret.2@,\n            final(ret.0)@,\n            final(ret.1)@,\n            final(ret.2)@,\n            final(ret.0)@ + final(rest)@,\n        ),\n"",""declaration_line"":200,""signature"":""pub unsafe fn rust_1_96_align_to_mut_from_split_raw_parts<'a, T, U>( left: &'a mut [T], rest: &'a mut [T], mut_ptr: *mut T, rest_len: usize, us_len: usize, ts_len: usize, source: Ghost<Seq<T>>, offset: Ghost<usize>, ) -> (ret: (&'a mut [T], &'a mut [U], &'a mut [T])) requires"",""symbol"":""rust_1_96_align_to_mut_from_split_raw_parts""}",complete-branch-postcondition,slice-unknown-authority-v3
TS-012-D001,dependency-manifest-record,core::slice::as_chunks,12,1,shared_model_helper,array_value_view;flatten_array_chunks;slice_array_chunks_partition,audited_generated_contract_vocabulary_instantiated_in_harness,The generated immutable chunks-and-remainder vocabulary is instantiated locally as open spec definitions so Verus checks the partition without assuming the target postcondition.,frozen_inputs/slice/specs/slice_shared_vocabulary.rs:937-952,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/012_core_slice_as_chunks/harness.rs,,,,,,,,specification-vocabulary,context-only-specification-vocabulary,not-an-executable-boundary,"This record identifies target-local specification vocabulary. It is retained for binding, but is not admitted as an executable Boundary_T observation or transition.",frozen_inputs/slice/specs/slice_shared_vocabulary.rs:937-952,"{""kind"":""shared_model_helper"",""name"":""array_value_view;flatten_array_chunks;slice_array_chunks_partition"",""rationale"":""The generated immutable chunks-and-remainder vocabulary is instantiated locally as open spec definitions so Verus checks the partition without assuming the target postcondition."",""source_lines"":""frozen_inputs/slice/specs/slice_shared_vocabulary.rs:937-952"",""status"":""audited_generated_contract_vocabulary_instantiated_in_harness""}",specification-vocabulary,slice-unknown-authority-v3
TS-012-D002,dependency-manifest-record,core::slice::as_chunks,12,2,reviewed_generated_dependency_boundary,core::slice::split_at_unchecked,source_shaped_unchecked_split_helper_verified_in_harness_modulo_raw_parts_boundary,"The harness now replaces the prior target-local external split_at_unchecked wrapper with the source-shaped len/as_ptr/unsafe-precondition flow from the reviewed split_at_unchecked proof, while retaining named start-pointer and raw-parts construction boundaries.",core/src/slice/mod.rs:1401-1403; proof_harnesses/087_core_slice_split_at_unchecked/harness.rs,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/012_core_slice_as_chunks/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:1401-1403; proof_harnesses/087_core_slice_split_at_unchecked/harness.rs,"{""kind"":""reviewed_generated_dependency_boundary"",""name"":""core::slice::split_at_unchecked"",""rationale"":""The harness now replaces the prior target-local external split_at_unchecked wrapper with the source-shaped len/as_ptr/unsafe-precondition flow from the reviewed split_at_unchecked proof, while retaining named start-pointer and raw-parts construction boundaries."",""source_lines"":""core/src/slice/mod.rs:1401-1403; proof_harnesses/087_core_slice_split_at_unchecked/harness.rs"",""status"":""source_shaped_unchecked_split_helper_verified_in_harness_modulo_raw_parts_boundary""}",source-backed-support,slice-unknown-authority-v3
TS-012-D003,dependency-manifest-record,core::slice::as_chunks,12,3,reviewed_generated_dependency_boundary,core::slice::as_chunks_unchecked,reviewed_dependency_reused_for_immutable_array_chunk_view_fact,The Rust 1.96 body converts the multiple-of-N prefix with unsafe as_chunks_unchecked. The harness reuses the verified immutable array-chunk view after proving the prefix length is divisible by N.,core/src/slice/mod.rs:1404-1405; proof_harnesses/014_core_slice_as_chunks_unchecked/harness.rs,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/012_core_slice_as_chunks/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:1404-1405; proof_harnesses/014_core_slice_as_chunks_unchecked/harness.rs,"{""kind"":""reviewed_generated_dependency_boundary"",""name"":""core::slice::as_chunks_unchecked"",""rationale"":""The Rust 1.96 body converts the multiple-of-N prefix with unsafe as_chunks_unchecked. The harness reuses the verified immutable array-chunk view after proving the prefix length is divisible by N."",""source_lines"":""core/src/slice/mod.rs:1404-1405; proof_harnesses/014_core_slice_as_chunks_unchecked/harness.rs"",""status"":""reviewed_dependency_reused_for_immutable_array_chunk_view_fact""}",source-backed-support,slice-unknown-authority-v3
TS-012-D004,dependency-manifest-record,core::slice::as_chunks,12,4,panic_or_bounds,assert!(N != 0),discharged_by_target_precondition_and_arithmetic_proof,The generated precondition N != 0 makes the Rust assertion pass; the Verus harness keeps the assertion and uses div/mod lemmas to prove the source rounded-down length and remainder bounds.,core/src/slice/mod.rs:1397-1400,9c4af13742dd8487899f401b86e30b861c36502191a1600057eb26d1ef9e7234,proof_harnesses/012_core_slice_as_chunks/source_excerpt.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/012_core_slice_as_chunks/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:1397-1400,"{""kind"":""panic_or_bounds"",""name"":""assert!(N != 0)"",""rationale"":""The generated precondition N != 0 makes the Rust assertion pass; the Verus harness keeps the assertion and uses div/mod lemmas to prove the source rounded-down length and remainder bounds."",""source_excerpt_relpath"":""proof_harnesses/012_core_slice_as_chunks/source_excerpt.rs"",""source_lines"":""core/src/slice/mod.rs:1397-1400"",""source_sha256"":""9c4af13742dd8487899f401b86e30b861c36502191a1600057eb26d1ef9e7234"",""status"":""discharged_by_target_precondition_and_arithmetic_proof""}",source-backed-support,slice-unknown-authority-v3
TS-012-C001,private-helper-callee,core::slice::as_chunks,12,1,private_helper_callee_closure,len,source-indexed,Source-indexed private/public callee closure retained by the implementation-proof dependency manifest.,core/src/slice/iter/macros.rs:142-144,48328fef24b9a414c7599eb67374e2d10f3c26ce8316557ce897b9c9e5203fc1,frozen_inputs/slice/rust-core-slice/iter/macros.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/012_core_slice_as_chunks/harness.rs,,,,,,,,source-callee-provenance,context-only-source-closure,not-an-executable-boundary,This record closes the source call graph for provenance. It does not itself add an assumed transition or observation.,core/src/slice/iter/macros.rs:142-144,"{""body_end_line"":144,""frozen_relpath"":""frozen_inputs/slice/rust-core-slice/iter/macros.rs"",""item_sha256"":""48328fef24b9a414c7599eb67374e2d10f3c26ce8316557ce897b9c9e5203fc1"",""name"":""len"",""public"":false,""signature_start_line"":142,""source_reference_path"":""core/src/slice/iter/macros.rs""}",source-closure-provenance,slice-unknown-authority-v3
