target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale
alloc::string::String::into_raw_parts,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,The meaningful behavior transfers the String's allocation and contents to the returned pointer. String's view and current raw-pointer vocabulary cannot express that ownership-preserving relation; a length-only contract is insufficient.
alloc::sync::Arc::as_ptr,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Non-nullness is source-justified but does not meaningfully characterize the result and was rejected as trivial. Relating the pointer to Arc's data allocation and lifetime requires allocation-identity, liveness, and pointer-provenance abstractions unavailable in existing vstd vocabulary."
alloc::sync::Arc::assume_init,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,(*this).mem_contents().is_init(),*result == (*this).mem_contents().value(),"pub assume_specification<T, A: Allocator>[ Arc::<MaybeUninit<T>, A>::assume_init ](
    this: Arc<MaybeUninit<T>, A>,
) -> (result: Arc<T, A>)
    requires
        (*this).mem_contents().is_init(),
    ensures
        *result == (*this).mem_contents().value(),
;","The vstd MaybeUninit model directly expresses the documented safety obligation, and dereferencing the returned Arc provides a useful, source-justified value observation. The contract deliberately makes no representation-level claim about allocation identity."
alloc::sync::Arc::decrement_strong_count,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"This unit-returning operation consumes unrepresented strong-reference ownership and atomically mutates hidden Arc count state, potentially destroying and deallocating the value."
alloc::sync::Arc::from_raw,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,Reconstructing the Arc requires tracking the strong-reference ownership transferred by Arc::into_raw; current vstd has no Arc allocation-identity or raw-ownership token.
alloc::sync::Arc::increment_strong_count,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The unit-returning operation atomically mutates Arc's hidden strong count, which current vstd does not model."
alloc::sync::Arc::into_raw,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,The meaningful behavior is transferring one strong-reference ownership to a pointer identifying the same allocation. Current vstd cannot express that relation; source-supported non-nullness alone is insufficient.
alloc::sync::Weak::as_ptr,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source permits a dangling, unaligned, or null result when no strong reference exists; relating the pointer to the Weak allocation requires missing identity and liveness abstractions."
alloc::sync::Weak::from_raw,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Recovering the Weak requires consuming the weak-reference ownership preserved by Weak::into_raw, for which current vstd has no token or allocation-identity model."
alloc::sync::Weak::into_raw,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source preserves ownership of one weak reference in the returned pointer, but current vstd cannot represent that ownership or connect the pointer to its allocation."
alloc::vec::Vec::as_mut_ptr,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,A useful contract must connect the pointer and its write-through effects to the Vec buffer. Vec's sequence view exposes neither allocation identity nor raw-memory permissions.
alloc::vec::Vec::as_ptr,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,Non-nullness alone does not characterize the result; relating it to the Vec's backing allocation requires unavailable buffer-identity and provenance abstractions.
alloc::vec::Vec::from_raw_parts,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Its safety and result require global-allocation ownership, layout compatibility, and initialized elements. These cannot be recovered from the pointer, length, and capacity using current vstd vocabulary."
alloc::vec::Vec::into_raw_parts,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The meaningful behavior transfers the Vec allocation and its contents to the returned pointer. Vec's view exposes only its sequence, not capacity, allocation identity, provenance, or ownership permissions."
alloc::vec::Vec::set_len,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Growing the length requires initialized spare elements and a capacity bound, neither of which Vec's sequence view models. Restricting the contract to shrinking would impose an unjustified stronger precondition."
core::alloc::Layout::from_size_align_unchecked,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"vstd::layout::valid_layout can express the safety condition, but no public Layout view relates the opaque result to the supplied size and alignment, leaving no useful result contract."
core::cell::Cell::as_ptr,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Cell lacks an existing vstd external type specification, so an ordinary contract cannot typecheck. Non-nullness alone is too weak; a useful contract would require unavailable pointer-provenance and Cell-storage abstractions."
core::cell::RefCell::as_ptr,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"RefCell is unsupported by current Verus/vstd without an additional trusted external type specification. Non-nullness alone does not meaningfully characterize the returned pointer; relating it to the RefCell's interior storage requires unavailable identity, permission, and provenance abstractions."
core::cell::RefCell::try_borrow_unguarded,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Success depends on RefCell's private borrow counter, while relating the returned reference to the private value requires a missing RefCell borrow-state and reference-identity abstraction."
core::cell::UnsafeCell::get,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Current Verus/vstd does not support core::cell::UnsafeCell in an ordinary assume_specification. Modeling it would require a separate external_type_specification, while existing pointer vocabulary cannot expose the returned pointer's relationship to the cell or any access permission."
core::cell::UnsafeCell::raw_get,data_structure,,2,add_spec,add_spec,assume_specification,True,verus_error,,,0,0,0,checker_status:verus_error;classification:unsafe_or_representation_sensitive;trivial_equal_fn,,,,ptr@.addr == this@.addr; ptr@.provenance == this@.provenance; ptr@.metadata == this@.metadata,"#[verifier::reject_recursive_types(T)]
#[verifier::external_body]
#[verifier::external_type_specification]
pub struct ExUnsafeCell<T>(std::cell::UnsafeCell<T>)
where
    T: std::marker::MetaSized + ?Sized,
;

pub assume_specification<T: ?Sized>[ core::cell::UnsafeCell::<T>::raw_get ](
    this: *const core::cell::UnsafeCell<T>,
) -> (ptr: *mut T)
    ensures
        ptr@.addr == this@.addr,
        ptr@.provenance == this@.provenance,
        ptr@.metadata == this@.metadata,
;","An opaque external type declaration makes UnsafeCell admissible without exposing its contents. The implementation's transparent pointer casts preserve address, provenance, and metadata for every raw pointer, including null or dangling pointers."
core::ffi::CStr::as_ptr,other,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Current vstd does not support CStr or expose a model relating it to its backing bytes. The source-justified non-null fact alone does not identify the returned pointer or relate its provenance to the receiver, while adding an opaque external type specification would not supply that missing semantics."
core::ffi::CStr::from_bytes_with_nul_unchecked,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The NUL-shape precondition is expressible over bytes@, but vstd has no public CStr view or supported slice-to-CStr representation relation with which to constrain the returned reference."
core::ffi::CStr::from_ptr,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source scans raw memory and returns a reference whose validity depends on readable, NUL-terminated, stable storage. Those permissions and contents are absent from the signature, and CStr lacks a public view."
core::hint::assert_unchecked,other,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"`cond` is a genuine safety precondition, but the function returns unit and changes no modeled state. A requires-only contract has no observable postcondition, while `ensures cond` would merely restate the precondition."
core::intrinsics::copy,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"Its memmove-like effect and safety conditions require source and destination memory permissions and byte-range post-state, none of which are exposed by this raw-pointer signature."
core::intrinsics::copy_nonoverlapping,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"A useful contract needs readable and writable range permissions, disjointness, alignment, initialization, and destination post-state; the exact signature carries none of that ghost state."
core::intrinsics::transmute,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,Relating arbitrary Src and Dst values requires a generic bit-representation and validity abstraction. Equal size alone cannot constrain the returned value usefully.
core::intrinsics::write_bytes,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,Its observable behavior is a ranged raw-memory mutation. The signature carries no PointsTo or PointsToRaw permission that a contract could validate and update.
core::mem::ManuallyDrop::drop,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,The call runs an arbitrary destructor and leaves a zombie value that must never be exposed or dropped again. ManuallyDrop's current view has no consumed-state abstraction.
core::mem::ManuallyDrop::take,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Although the result could be related to the current ManuallyDrop view, the source requires the unchanged slot never to be used again. Current vstd cannot represent that temporal consumption obligation."
core::mem::MaybeUninit::as_mut_ptr,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Current vstd models MaybeUninit contents but not the storage identity of an ordinary mutable reference. The source-justified pointer relation requires the unsupported reference-to-raw-pointer cast; non-nullness, alignment, and content preservation alone do not meaningfully characterize the returned pointer."
core::mem::MaybeUninit::as_ptr,data_structure,,2,add_spec,skip,none,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;determinism_unsupported_contract_form,,,,,,"The meaningful behavior requires relating the result to the receiver's storage address. Verus rejects reference-to-raw-pointer conversion here, and existing vstd vocabulary exposes no equivalent reference-address relation. Non-nullness or alignment alone would not usefully characterize or determine the result."
core::mem::MaybeUninit::assume_init_drop,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Initialization can be stated with mem_contents, but the operation's purpose is running an arbitrary destructor and consuming the initialized place. Current vocabulary cannot model those destructor effects soundly."
core::mem::MaybeUninit::assume_init_read,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Although mem_contents can describe initializedness and one returned value, assume_init_read leaves the storage reusable. Soundness therefore requires a temporal obligation preventing unsafe duplication or later extraction, which current vstd cannot express."
core::mem::transmute_copy,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Its result depends on cross-type byte layout, validity, and provenance, for which current vstd has no generic value-representation relation."
core::mem::uninitialized,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source says this is immediate UB for nearly all types, while vstd has no public predicate describing types valid with uninitialized storage."
core::mem::zeroed,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,Expressing the safety condition and result requires generic zero-bit-pattern validity and representation abstractions absent from current vstd.
core::option::Option::copied,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,,"res == (match opt {
            Some(v) => Some(*v),
            None => None,
        })","pub assume_specification<'a, T: Copy>[ Option::<&'a T>::copied ](opt: Option<&'a T>) -> (res: Option<T>)
    ensures
        res == (match opt {
            Some(v) => Some(*v),
            None => None,
        }),
    no_unwind
;",The explicit Option<&T> receiver selects the immutable-reference overload. The source exactly preserves None and returns a copy of the referenced value for Some.
core::option::Option::unwrap_unchecked,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,option is Some,ret == option->0,"pub assume_specification<T>[ Option::<T>::unwrap_unchecked ](option: Option<T>) -> (ret: T)
    requires
        option is Some,
    ensures
        ret == option->0,
    no_unwind
;","The precondition exactly captures the unsafe API's valid domain, and the source deterministically returns the verifier-visible Some payload without relying on Option's runtime layout."
core::pin::Pin::into_inner_unchecked,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,The source exposes Pin's private pointer field while requiring pinning invariants through drop; vstd has no public Pin view or pinning predicate.
core::pin::Pin::map_unchecked,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,Relating the returned Pin to the reference produced by func requires reference identity and structural-pinning abstractions absent from vstd.
core::pin::Pin::new_unchecked,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source wraps pointer in Pin's private representation and imposes a non-movement invariant lasting through drop, which current vstd cannot express."
core::ptr::NonNull::add,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The intrinsic offset requires allocation bounds, provenance, element-size arithmetic, and a relation between NonNull and raw pointers; current vstd lacks that combined abstraction."
core::ptr::NonNull::as_ptr,memory_pointer,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Although the source guarantees a non-null result, current Verus/vstd rejects core::ptr::NonNull<T>. Any signature mentioning it requires a separate trusted external_type_specification, so no useful ordinary contract typechecks in existing vstd vocabulary."
core::ptr::NonNull::as_ref,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The arbitrary-lifetime reference requires validity, initialization, aliasing, and identity obligations, but the signature carries no PointsTo permission and vstd has no NonNull view."
core::ptr::NonNull::byte_add,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The result changes the data address while preserving metadata, but vstd has no public NonNull pointer model or allocation-bounds predicate sufficient to express byte_add's unsafe same-allocation requirements."
core::ptr::NonNull::byte_offset,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"An address-only relation would omit the unsafe same-allocation and signed-offset validity requirements, and current vstd provides no public NonNull-to-allocation abstraction that can express them."
core::ptr::NonNull::byte_offset_from,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,The integer difference is defined only for data pointers within the same allocation. Current vstd cannot connect two NonNull values to such an allocation while ignoring their metadata as required.
core::ptr::NonNull::byte_offset_from_unsigned,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,A sound contract needs same-allocation provenance and the documented ordering of the data pointers. Those properties cannot be established for NonNull values using the current public vstd vocabulary.
core::ptr::NonNull::byte_sub,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source delegates to byte subtraction with unsafe allocation-bound requirements. vstd cannot currently relate NonNull to an allocation range, so a deterministic address subtraction contract would be unsoundly incomplete."
core::ptr::NonNull::copy_from,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"This operation mutates memory through raw pointers and permits overlap, but its signature carries no tracked PointsTo or PointsToRaw permission through which vstd could express validity and the resulting memory state."
core::ptr::NonNull::copy_from_nonoverlapping,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The source mutates destination memory and requires valid, disjoint source and destination regions. The signature carries no tracked memory permissions through which vstd could express validity, separation, or final contents."
core::ptr::NonNull::copy_to,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The source performs an overlapping raw-memory copy, but the unit-returning signature exposes neither memory permissions nor a mutable logical state for specifying memmove-style results."
core::ptr::NonNull::copy_to_nonoverlapping,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"Specifying the delegated nonoverlapping copy requires readable and writable memory-region permissions, disjointness, and final byte contents, none of which are represented by this signature."
core::ptr::NonNull::drop_in_place,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The source executes destructor glue through the pointer. A useful contract would require an initialized PointsTo permission and a model of its consumption and destructor effects, but neither is present in the signature."
core::ptr::NonNull::new,memory_pointer,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Verus rejects core::ptr::NonNull<T>, and current vstd provides no external type specification for it. Any ordinary contract for this method must name that unsupported return type, so its source-justified Some-if-and-only-if-non-null behavior cannot currently be expressed in a typechecking contract."
core::ptr::NonNull::new_unchecked,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Although vstd can express the source's non-null precondition, it has no public NonNull view relating the returned value to ptr. A precondition-only declaration would leave the constructor result unconstrained."
core::ptr::NonNull::offset,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,The source performs element-wise pointer offset while preserving provenance. Current vstd has no NonNull pointer view or allocation witness for expressing the result and its in-bounds safety condition.
core::ptr::NonNull::offset_from,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source delegates to raw-pointer offset_from. Relating the result to the address difference requires observable NonNull pointer data plus same-allocation, non-ZST, and representability conditions unavailable through this signature."
core::ptr::NonNull::offset_from_unsigned,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source delegates to unsigned raw-pointer subtraction. Its useful relation requires pointer addresses, common allocation provenance, element divisibility, and ordering, but the exact NonNull-only signature exposes none of the required logical witnesses."
core::ptr::NonNull::read,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source reads a bitwise copy while leaving memory bytes unchanged. A sound contract must relate the result to initialized memory and account for ownership of non-Copy values, but the signature carries no PointsTo permission."
core::ptr::NonNull::read_unaligned,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source reads initialized memory without requiring alignment. Current vstd PointsTo permissions enforce alignment, and this signature carries neither a memory permission nor an unaligned byte-content abstraction."
core::ptr::NonNull::read_volatile,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source performs an observable volatile read that may access I/O memory and participates in volatile ordering. Current vstd has no volatile-event or external-memory state model, and the signature carries no memory permission."
core::ptr::NonNull::replace,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The source returns the old pointee and stores src, but the signature carries no PointsTo permission through which vstd could express initialized memory or its state transition."
core::ptr::NonNull::sub,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,Characterizing the subtraction requires a NonNull pointer view plus allocation bounds and provenance. The ZST identity branch alone would not usefully characterize the general operation.
core::ptr::NonNull::swap,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The source swaps two possibly overlapping memory locations, but neither location has a tracked memory permission in the exact unit-returning signature."
core::ptr::NonNull::write,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The source stores val without reading or dropping the old value. Current vstd can model this only through a mutable PointsTo permission, which this signature does not carry."
core::ptr::NonNull::write_bytes,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The byte-range memset effect cannot be represented by the exact unit-returning signature; it supplies no raw-memory permission, and repeated bytes need not form valid T values."
core::ptr::NonNull::write_unaligned,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,"The source performs an unaligned write, while vstd's typed PointsTo model requires alignment and the signature carries no alternative byte-level memory permission."
core::ptr::NonNull::write_volatile,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;no_modeled_observable_output,,,,,,The method has only an unobservable unit result and performs a volatile memory or I/O effect. Its exact signature carries no PointsTo permission or volatile-state abstraction through which that effect could be specified.
core::ptr::add,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"A sound contract must express that the entire offset remains within the same allocation in addition to address arithmetic not overflowing. Current raw-pointer views expose address and provenance but not the provenance's allocation extent, and the signature carries no suitable permission."
core::ptr::addr,memory_pointer,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"vstd::raw_ptr already declares the exact mutable-pointer addr specification with the source-justified result p@.addr. Verus rejects a second specification for the same function, so adding another contract would be redundant and cannot typecheck."
core::ptr::addr_eq,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,,result <==> p@.addr == q@.addr,"pub assume_specification<
    T: core::marker::PointeeSized,
    U: core::marker::PointeeSized,
>[core::ptr::addr_eq::<T, U>](
    p: *const T,
    q: *const U,
) -> (result: bool)
    ensures
        result <==> p@.addr == q@.addr,
;","Although representation-sensitive, address comparison is this API's documented observable behavior. The source discards fat-pointer metadata by casting both operands to thin unit pointers, and the existing raw-pointer view's addr field models exactly the compared component without asserting full pointer identity."
core::ptr::align_offset,memory_pointer,,2,add_spec,add_spec,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;contract_typecheck_failed,,,is_pow2(align as int),offset != usize::MAX ==> ((p@.addr as int + offset as int * size_of::<T>() as int) % align as int == 0); forall|candidate: usize| candidate < offset ==> ((p@.addr as int + candidate as int * size_of::<T>() as int) % align as int != 0),"pub assume_specification<T: Sized>[<*const T>::align_offset](
    p: *const T,
    align: usize,
) -> (offset: usize)
    requires
        is_pow2(align as int),
    ensures
        offset != usize::MAX ==> ((p@.addr as int + offset as int * size_of::<T>() as int) % align as int == 0),
        forall|candidate: usize| candidate < offset ==> ((p@.addr as int + candidate as int * size_of::<T>() as int) % align as int != 0),
;","The implementation returns the least nonnegative element offset satisfying the alignment congruence, or usize::MAX when none exists. Excluding every smaller candidate determines the observable result while making no allocation or provenance claim."
core::ptr::as_array,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,,"result == if p@.metadata == N {
            Some(ptr_from_data::<[T; N]>(PtrData::<[T; N]> {
                addr: p@.addr,
                provenance: p@.provenance,
                metadata: (),
            }))
        } else {
            None
        }","pub assume_specification<T, const N: usize>[<*const [T]>::as_array::<N>](
    p: *const [T],
) -> (result: Option<*const [T; N]>)
    ensures
        result == if p@.metadata == N {
            Some(ptr_from_data::<[T; N]>(PtrData::<[T; N]> {
                addr: p@.addr,
                provenance: p@.provenance,
                metadata: (),
            }))
        } else {
            None
        },
;","The source returns None unless the slice metadata equals N. On equality, its wide-to-thin casts preserve address and provenance and discard the slice metadata, exactly as modeled by PtrData."
core::ptr::as_mut_array,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:unsafe_or_representation_sensitive,,,,"result == if ptr@.metadata == N {
            Some(ptr_mut_from_data::<[T; N]>(PtrData::<[T; N]> {
                addr: ptr@.addr,
                provenance: ptr@.provenance,
                metadata: (),
            }))
        } else {
            None
        }","pub assume_specification<T, const N: usize>[<*mut [T]>::as_mut_array::<N>](
    ptr: *mut [T],
) -> (result: Option<*mut [T; N]>)
    ensures
        result == if ptr@.metadata == N {
            Some(ptr_mut_from_data::<[T; N]>(PtrData::<[T; N]> {
                addr: ptr@.addr,
                provenance: ptr@.provenance,
                metadata: (),
            }))
        } else {
            None
        },
;","The method only inspects slice metadata and, when its length equals N, produces a thin mutable array pointer preserving the source address and provenance. Existing PtrData vocabulary expresses this behavior exactly without requiring dereferenceability or allocation assumptions."
core::ptr::as_ref,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"A sound useful contract needs validity, initialization, lifetime, and memory contents for every non-null pointer. Vstd represents these with a tracked PointsTo permission absent from this signature, while ordinary shared references erase pointer identity."
core::ptr::as_ref_unchecked,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,Relating the returned reference to the pointee requires a tracked PointsTo permission and initialized-memory model not present in the signature; ordinary &T has no address or provenance view.
core::ptr::byte_add,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Although vstd can describe the resulting address and preserved metadata, the source delegates to add, whose same-allocation and in-bounds safety obligations cannot be recovered from PtrData without an allocation permission."
core::ptr::byte_offset,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"The address transformation is expressible, but offset requires the entire signed movement to remain within one allocation. PtrData contains no allocation bounds, and the signature carries no permission token."
core::ptr::byte_offset_from,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,The source requires both pointers to belong to the same allocation and their byte distance to fit isize. Vstd exposes addresses and abstract provenance but no sound same-allocation predicate derivable from these arguments.
core::ptr::byte_offset_from_unsigned,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,The delegated unsigned offset requires ordered data pointers in one allocation and an isize-representable distance. PtrData exposes addresses and provenance but no sound same-allocation predicate.
core::ptr::byte_sub,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:unsafe_or_representation_sensitive,,,,,,"Although the address change and preserved metadata are observable, sub requires the traversed byte range to remain within one allocation. The signature carries no allocation-range permission."
core::ptr::cast,memory_pointer,,2,add_spec,add_spec,assume_specification,True,ok,unsat,invalid_equal_fn_trivial,1,0,0,classification:unsafe_or_representation_sensitive;trivial_equal_fn,,,,"result == ptr_from_data::<U>(PtrData::<U> { addr: ptr@.addr, provenance: ptr@.provenance, metadata: () })","pub assume_specification<T: core::marker::PointeeSized, U>[
    <*const T>::cast::<U>
](ptr: *const T) -> (result: *const U)
    ensures
        result == ptr_from_data::<U>(PtrData::<U> {
            addr: ptr@.addr,
            provenance: ptr@.provenance,
            metadata: ()
        }),
    opens_invariants none
    no_unwind
;",The source performs a thin-pointer cast. PtrData expresses its semantics directly: preserving address and provenance while replacing the discarded source metadata with unit metadata for sized U.
core::ptr::cast_const,memory_pointer,,2,add_spec,skip,none,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;determinism_unsupported_contract_form,,,,,,Verus already models mutable-to-const raw-pointer casts directly. Any exact contract reduces to the rejected cast equality or an equivalent PtrData/view restatement; weaker address-only properties omit provenance and metadata.
