target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale
core::str::substr_range,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,,,,,,,"The exact return type core::range::Range<usize> is not modeled by current vstd, so the declaration cannot typecheck without a separate external type specification. Moreover, None versus Some depends on pointer location, and the documented empty-string false positives prevent characterizing it from semantic string views."
core::str::trim_ascii,data_structure,,3,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"ret@ == (s@.fold_left((Seq::<char>::empty(), Seq::<char>::empty()), |state: (Seq<char>, Seq<char>), c: char| { let code = c as nat; if code == 0x09 || code == 0x0a || code == 0x0c || code == 0x0d || code == 0x20 { if state.0.len() == 0 { state } else { (state.0, state.1.push(c)) } } else { ((state.0 + state.1).push(c), Seq::<char>::empty()) } })).0","pub assume_specification[ str::trim_ascii ](s: &str) -> (ret: &str)
    ensures
        ret@ == (s@.fold_left((Seq::<char>::empty(), Seq::<char>::empty()), |state: (Seq<char>, Seq<char>), c: char| { let code = c as nat; if code == 0x09 || code == 0x0a || code == 0x0c || code == 0x0d || code == 0x20 { if state.0.len() == 0 { state } else { (state.0, state.1.push(c)) } } else { ((state.0 + state.1).push(c), Seq::<char>::empty()) } })).0,
;","The fold exactly models trimming both ends: it drops leading ASCII whitespace, buffers whitespace after content, commits that buffer only when followed by a non-whitespace character, and discards the final buffer. The structured ensures clause is identical to the clause in the declaration."
core::str::trim_ascii_end,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"s@.len() >= res@.len(); res@ == s@.subrange(0, res@.len() as int); forall|i: int| i >= res@.len() as int && s@.len() > i ==> (s@[i] as nat == 0x09 || s@[i] as nat == 0x0a || s@[i] as nat == 0x0c || s@[i] as nat == 0x0d || s@[i] as nat == 0x20); res@.len() > 0 ==> !(res@.last() as nat == 0x09 || res@.last() as nat == 0x0a || res@.last() as nat == 0x0c || res@.last() as nat == 0x0d || res@.last() as nat == 0x20)","pub assume_specification[ str::trim_ascii_end ](s: &str) -> (res: &str)
    ensures
        s@.len() >= res@.len(),
        res@ == s@.subrange(0, res@.len() as int),
        forall|i: int| i >= res@.len() as int && s@.len() > i ==> (
            s@[i] as nat == 0x09 || s@[i] as nat == 0x0a
                || s@[i] as nat == 0x0c || s@[i] as nat == 0x0d
                || s@[i] as nat == 0x20
        ),
        res@.len() > 0 ==> !(
            res@.last() as nat == 0x09 || res@.last() as nat == 0x0a
                || res@.last() as nat == 0x0c || res@.last() as nat == 0x0d
                || res@.last() as nat == 0x20
        ),
;","For valid UTF-8, the trimmed ASCII bytes correspond exactly to trailing characters with code points 0x09, 0x0a, 0x0c, 0x0d, or 0x20. The clauses uniquely characterize the result as the maximal retained character prefix without requiring the missing spec_bytes trait import."
core::str::trim_ascii_start,data_structure,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"exists|start: int| start >= 0 && s@.len() >= start && res@ == s@.subrange(start, s@.len() as int) && (forall|i: int| i >= 0 && start > i ==> (s@[i] as nat == 0x09 || s@[i] as nat == 0x0a || s@[i] as nat == 0x0c || s@[i] as nat == 0x0d || s@[i] as nat == 0x20)) && (s@.len() > start ==> !(s@[start] as nat == 0x09 || s@[start] as nat == 0x0a || s@[start] as nat == 0x0c || s@[start] as nat == 0x0d || s@[start] as nat == 0x20))","pub assume_specification[ str::trim_ascii_start ](s: &str) -> (res: &str)
    ensures
        exists|start: int|
            start >= 0
            && s@.len() >= start
            && res@ == s@.subrange(start, s@.len() as int)
            && (forall|i: int| i >= 0 && start > i ==> (
                s@[i] as nat == 0x09 || s@[i] as nat == 0x0a
                    || s@[i] as nat == 0x0c || s@[i] as nat == 0x0d
                    || s@[i] as nat == 0x20
            ))
            && (s@.len() > start ==> !(
                s@[start] as nat == 0x09 || s@[start] as nat == 0x0a
                    || s@[start] as nat == 0x0c || s@[start] as nat == 0x0d
                    || s@[start] as nat == 0x20
            )),
;","The implementation trims the byte view and reconstructs a string slice. The contract characterizes the returned semantic character view as the suffix following the maximal leading ASCII-whitespace prefix, without asserting reference identity."
core::str::trim_end,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"s@.len() >= res@.len(); res@ == s@.subrange(0, res@.len() as int); forall|i: int| i >= res@.len() as int && s@.len() > i ==> ((s@[i] as nat >= 0x0009 && 0x000d >= s@[i] as nat) || s@[i] as nat == 0x0020 || s@[i] as nat == 0x0085 || s@[i] as nat == 0x00a0 || s@[i] as nat == 0x1680 || (s@[i] as nat >= 0x2000 && 0x200a >= s@[i] as nat) || s@[i] as nat == 0x2028 || s@[i] as nat == 0x2029 || s@[i] as nat == 0x202f || s@[i] as nat == 0x205f || s@[i] as nat == 0x3000); res@.len() > 0 ==> !((res@.last() as nat >= 0x0009 && 0x000d >= res@.last() as nat) || res@.last() as nat == 0x0020 || res@.last() as nat == 0x0085 || res@.last() as nat == 0x00a0 || res@.last() as nat == 0x1680 || (res@.last() as nat >= 0x2000 && 0x200a >= res@.last() as nat) || res@.last() as nat == 0x2028 || res@.last() as nat == 0x2029 || res@.last() as nat == 0x202f || res@.last() as nat == 0x205f || res@.last() as nat == 0x3000)","pub assume_specification[ str::trim_end ](s: &str) -> (res: &str)
    ensures
        s@.len() >= res@.len(),
        res@ == s@.subrange(0, res@.len() as int),
        forall|i: int| i >= res@.len() as int && s@.len() > i ==> (
            (s@[i] as nat >= 0x0009 && 0x000d >= s@[i] as nat)
                || s@[i] as nat == 0x0020
                || s@[i] as nat == 0x0085
                || s@[i] as nat == 0x00a0
                || s@[i] as nat == 0x1680
                || (s@[i] as nat >= 0x2000 && 0x200a >= s@[i] as nat)
                || s@[i] as nat == 0x2028
                || s@[i] as nat == 0x2029
                || s@[i] as nat == 0x202f
                || s@[i] as nat == 0x205f
                || s@[i] as nat == 0x3000
        ),
        res@.len() > 0 ==> !(
            (res@.last() as nat >= 0x0009 && 0x000d >= res@.last() as nat)
                || res@.last() as nat == 0x0020
                || res@.last() as nat == 0x0085
                || res@.last() as nat == 0x00a0
                || res@.last() as nat == 0x1680
                || (res@.last() as nat >= 0x2000 && 0x200a >= res@.last() as nat)
                || res@.last() as nat == 0x2028
                || res@.last() as nat == 0x2029
                || res@.last() as nat == 0x202f
                || res@.last() as nat == 0x205f
                || res@.last() as nat == 0x3000
        ),
;",The implementation removes exactly the maximal trailing run accepted by char::is_whitespace. The postconditions uniquely characterize the returned semantic view as the retained prefix while keeping the Unicode White_Space predicate self-contained.
core::str::trim_left,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"exists|start: int| start >= 0 && s@.len() >= start && res@ == s@.subrange(start, s@.len() as int) && (forall|i: int| i >= 0 && start > i ==> ((s@[i] as nat >= 0x0009 && 0x000d >= s@[i] as nat) || s@[i] as nat == 0x0020 || s@[i] as nat == 0x0085 || s@[i] as nat == 0x00a0 || s@[i] as nat == 0x1680 || (s@[i] as nat >= 0x2000 && 0x200a >= s@[i] as nat) || s@[i] as nat == 0x2028 || s@[i] as nat == 0x2029 || s@[i] as nat == 0x202f || s@[i] as nat == 0x205f || s@[i] as nat == 0x3000)) && (s@.len() > start ==> !((s@[start] as nat >= 0x0009 && 0x000d >= s@[start] as nat) || s@[start] as nat == 0x0020 || s@[start] as nat == 0x0085 || s@[start] as nat == 0x00a0 || s@[start] as nat == 0x1680 || (s@[start] as nat >= 0x2000 && 0x200a >= s@[start] as nat) || s@[start] as nat == 0x2028 || s@[start] as nat == 0x2029 || s@[start] as nat == 0x202f || s@[start] as nat == 0x205f || s@[start] as nat == 0x3000))","#[allow(deprecated)]
pub assume_specification[ str::trim_left ](s: &str) -> (res: &str)
    ensures
        exists|start: int|
            start >= 0
            && s@.len() >= start
            && res@ == s@.subrange(start, s@.len() as int)
            && (forall|i: int| i >= 0 && start > i ==> (
                (s@[i] as nat >= 0x0009 && 0x000d >= s@[i] as nat)
                    || s@[i] as nat == 0x0020
                    || s@[i] as nat == 0x0085
                    || s@[i] as nat == 0x00a0
                    || s@[i] as nat == 0x1680
                    || (s@[i] as nat >= 0x2000 && 0x200a >= s@[i] as nat)
                    || s@[i] as nat == 0x2028
                    || s@[i] as nat == 0x2029
                    || s@[i] as nat == 0x202f
                    || s@[i] as nat == 0x205f
                    || s@[i] as nat == 0x3000
            ))
            && (s@.len() > start ==> !(
                (s@[start] as nat >= 0x0009 && 0x000d >= s@[start] as nat)
                    || s@[start] as nat == 0x0020
                    || s@[start] as nat == 0x0085
                    || s@[start] as nat == 0x00a0
                    || s@[start] as nat == 0x1680
                    || (s@[start] as nat >= 0x2000 && 0x200a >= s@[start] as nat)
                    || s@[start] as nat == 0x2028
                    || s@[start] as nat == 0x2029
                    || s@[start] as nat == 0x202f
                    || s@[start] as nat == 0x205f
                    || s@[start] as nat == 0x3000
            )),
;",trim_left delegates to trim_start. The self-contained postcondition uniquely characterizes the returned character view as the suffix after the maximal leading Unicode White_Space prefix.
core::str::trim_right,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"s@.len() >= res@.len(); res@ == s@.subrange(0, res@.len() as int); forall|i: int| i >= res@.len() as int && s@.len() > i ==> ((s@[i] as nat >= 0x0009 && 0x000d >= s@[i] as nat) || s@[i] as nat == 0x0020 || s@[i] as nat == 0x0085 || s@[i] as nat == 0x00a0 || s@[i] as nat == 0x1680 || (s@[i] as nat >= 0x2000 && 0x200a >= s@[i] as nat) || s@[i] as nat == 0x2028 || s@[i] as nat == 0x2029 || s@[i] as nat == 0x202f || s@[i] as nat == 0x205f || s@[i] as nat == 0x3000); res@.len() > 0 ==> !((res@.last() as nat >= 0x0009 && 0x000d >= res@.last() as nat) || res@.last() as nat == 0x0020 || res@.last() as nat == 0x0085 || res@.last() as nat == 0x00a0 || res@.last() as nat == 0x1680 || (res@.last() as nat >= 0x2000 && 0x200a >= res@.last() as nat) || res@.last() as nat == 0x2028 || res@.last() as nat == 0x2029 || res@.last() as nat == 0x202f || res@.last() as nat == 0x205f || res@.last() as nat == 0x3000)","#[allow(deprecated)]
pub assume_specification[ str::trim_right ](s: &str) -> (res: &str)
    ensures
        s@.len() >= res@.len(),
        res@ == s@.subrange(0, res@.len() as int),
        forall|i: int| i >= res@.len() as int && s@.len() > i ==> (
            (s@[i] as nat >= 0x0009 && 0x000d >= s@[i] as nat)
                || s@[i] as nat == 0x0020
                || s@[i] as nat == 0x0085
                || s@[i] as nat == 0x00a0
                || s@[i] as nat == 0x1680
                || (s@[i] as nat >= 0x2000 && 0x200a >= s@[i] as nat)
                || s@[i] as nat == 0x2028
                || s@[i] as nat == 0x2029
                || s@[i] as nat == 0x202f
                || s@[i] as nat == 0x205f
                || s@[i] as nat == 0x3000
        ),
        res@.len() > 0 ==> !(
            (res@.last() as nat >= 0x0009 && 0x000d >= res@.last() as nat)
                || res@.last() as nat == 0x0020
                || res@.last() as nat == 0x0085
                || res@.last() as nat == 0x00a0
                || res@.last() as nat == 0x1680
                || (res@.last() as nat >= 0x2000 && 0x200a >= res@.last() as nat)
                || res@.last() as nat == 0x2028
                || res@.last() as nat == 0x2029
                || res@.last() as nat == 0x202f
                || res@.last() as nat == 0x205f
                || res@.last() as nat == 0x3000
        ),
;",trim_right delegates to trim_end. These postconditions uniquely characterize the returned semantic view as the prefix remaining after the maximal trailing Unicode White_Space run.
core::str::trim_start,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"exists|start: int| start >= 0 && s@.len() >= start && res@ == s@.subrange(start, s@.len() as int) && (forall|i: int| i >= 0 && start > i ==> ((s@[i] as nat >= 0x0009 && 0x000d >= s@[i] as nat) || s@[i] as nat == 0x0020 || s@[i] as nat == 0x0085 || s@[i] as nat == 0x00a0 || s@[i] as nat == 0x1680 || (s@[i] as nat >= 0x2000 && 0x200a >= s@[i] as nat) || s@[i] as nat == 0x2028 || s@[i] as nat == 0x2029 || s@[i] as nat == 0x202f || s@[i] as nat == 0x205f || s@[i] as nat == 0x3000)) && (s@.len() > start ==> !((s@[start] as nat >= 0x0009 && 0x000d >= s@[start] as nat) || s@[start] as nat == 0x0020 || s@[start] as nat == 0x0085 || s@[start] as nat == 0x00a0 || s@[start] as nat == 0x1680 || (s@[start] as nat >= 0x2000 && 0x200a >= s@[start] as nat) || s@[start] as nat == 0x2028 || s@[start] as nat == 0x2029 || s@[start] as nat == 0x202f || s@[start] as nat == 0x205f || s@[start] as nat == 0x3000))","pub assume_specification[ str::trim_start ](s: &str) -> (res: &str)
    ensures
        exists|start: int|
            start >= 0
            && s@.len() >= start
            && res@ == s@.subrange(start, s@.len() as int)
            && (forall|i: int| i >= 0 && start > i ==> (
                (s@[i] as nat >= 0x0009 && 0x000d >= s@[i] as nat)
                    || s@[i] as nat == 0x0020
                    || s@[i] as nat == 0x0085
                    || s@[i] as nat == 0x00a0
                    || s@[i] as nat == 0x1680
                    || (s@[i] as nat >= 0x2000 && 0x200a >= s@[i] as nat)
                    || s@[i] as nat == 0x2028
                    || s@[i] as nat == 0x2029
                    || s@[i] as nat == 0x202f
                    || s@[i] as nat == 0x205f
                    || s@[i] as nat == 0x3000
            ))
            && (s@.len() > start ==> !(
                (s@[start] as nat >= 0x0009 && 0x000d >= s@[start] as nat)
                    || s@[start] as nat == 0x0020
                    || s@[start] as nat == 0x0085
                    || s@[start] as nat == 0x00a0
                    || s@[start] as nat == 0x1680
                    || (s@[start] as nat >= 0x2000 && 0x200a >= s@[start] as nat)
                    || s@[start] as nat == 0x2028
                    || s@[start] as nat == 0x2029
                    || s@[start] as nat == 0x202f
                    || s@[start] as nat == 0x205f
                    || s@[start] as nat == 0x3000
            )),
;","The postcondition uniquely characterizes the returned character view as the suffix following the maximal leading Unicode White_Space prefix, matching trim_start_matches(char::is_whitespace)."
std::collections::HashMap::remove_entry,other,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,0,,borrowed_key_uniqueness_precondition,,"obeys_key_model::<K>(); builds_valid_hashers::<S>(); forall|left: K, right: K|
            sets_borrowed_key_to_key(old(m)@.dom(), k, &left)
                && sets_borrowed_key_to_key(old(m)@.dom(), k, &right)
                ==> left == right","match result {
            Some((key, value)) => {
                &&& contains_borrowed_key(old(m)@, k)
                &&& sets_borrowed_key_to_key(old(m)@.dom(), k, &key)
                &&& old(m)@.contains_key(key)
                &&& old(m)@[key] == value
                &&& final(m)@ == old(m)@.remove(key)
            },
            None => {
                &&& !contains_borrowed_key(old(m)@, k)
                &&& final(m)@ == old(m)@
            },
        }","pub assume_specification<
    K: core::borrow::Borrow<Q> + core::hash::Hash + core::cmp::Eq,
    V,
    S: core::hash::BuildHasher,
    A: core::alloc::Allocator,
    Q: core::hash::Hash + core::cmp::Eq + ?Sized,
>[ std::collections::HashMap::<K, V, S, A>::remove_entry::<Q> ](
    m: &mut std::collections::HashMap<K, V, S, A>,
    k: &Q,
) -> (result: core::option::Option<(K, V)>)
    requires
        obeys_key_model::<K>(),
        builds_valid_hashers::<S>(),
        forall|left: K, right: K|
            sets_borrowed_key_to_key(old(m)@.dom(), k, &left)
                && sets_borrowed_key_to_key(old(m)@.dom(), k, &right)
                ==> left == right,
    ensures
        match result {
            Some((key, value)) => {
                &&& contains_borrowed_key(old(m)@, k)
                &&& sets_borrowed_key_to_key(old(m)@.dom(), k, &key)
                &&& old(m)@.contains_key(key)
                &&& old(m)@[key] == value
                &&& final(m)@ == old(m)@.remove(key)
            },
            None => {
                &&& !contains_borrowed_key(old(m)@, k)
                &&& final(m)@ == old(m)@
            },
        },
;","The source delegates to remove_entry, whose documented successful result is the removed stored pair. The stored-key predicate relates that owned key to the borrowed query; its functionality condition captures the documented Hash/Eq compatibility obligation, while map lookup and removal uniquely determine the value and final state."
std::collections::HashSet::is_disjoint,other,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,vstd::std_specs::hash::obeys_key_model::<T>(); vstd::std_specs::hash::builds_valid_hashers::<S>(),result == m@.disjoint(other@),"pub assume_specification<
    T: core::cmp::Eq + core::hash::Hash,
    S: core::hash::BuildHasher,
    A: core::alloc::Allocator,
>[ std::collections::HashSet::<T, S, A>::is_disjoint ](
    m: &std::collections::HashSet<T, S, A>,
    other: &std::collections::HashSet<T, S, A>,
) -> (result: bool)
    requires
        vstd::std_specs::hash::obeys_key_model::<T>(),
        vstd::std_specs::hash::builds_valid_hashers::<S>(),
    ensures
        result == m@.disjoint(other@),
;","The implementation iterates the smaller set and checks that every element is absent from the other, exactly matching semantic Set disjointness. The Rust 1.99 body is unchanged."
std::collections::HashSet::is_subset,other,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,vstd::std_specs::hash::obeys_key_model::<T>(); vstd::std_specs::hash::builds_valid_hashers::<S>(),result == m@.subset_of(other@),"pub assume_specification<
    T: core::cmp::Eq + core::hash::Hash,
    S: core::hash::BuildHasher,
    A: core::alloc::Allocator,
>[ std::collections::HashSet::<T, S, A>::is_subset ](
    m: &std::collections::HashSet<T, S, A>,
    other: &std::collections::HashSet<T, S, A>,
) -> (result: bool)
    requires
        vstd::std_specs::hash::obeys_key_model::<T>(),
        vstd::std_specs::hash::builds_valid_hashers::<S>(),
    ensures
        result == m@.subset_of(other@),
;",The documented subset relation and supplied implementation both characterize the result by whether every element of self occurs in other. The required key and hasher laws connect those runtime membership checks to the HashSet views.
std::collections::HashSet::is_superset,other,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,obeys_key_model::<Key>(); builds_valid_hashers::<S>(),result == other@.subset_of(m@),"pub assume_specification<
    Key: core::cmp::Eq + core::hash::Hash,
    S: core::hash::BuildHasher,
    A: core::alloc::Allocator,
>[ std::collections::HashSet::<Key, S, A>::is_superset ](
    m: &std::collections::HashSet<Key, S, A>,
    other: &std::collections::HashSet<Key, S, A>,
) -> (result: bool)
    requires
        obeys_key_model::<Key>(),
        builds_valid_hashers::<S>(),
    ensures
        result == other@.subset_of(m@),
;","The implementation delegates to other.is_subset(self), and the documentation defines this as self containing every value in other. Under vstd's key and hasher laws, this is exactly other@.subset_of(m@). Rust 1.96 and Nanvix's Rust 1.99 use the same implementation."
std::collections::HashSet::replace,other,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,hash_equivalence_class_view_requires_review,vstd::std_specs::hash::obeys_key_model::<Key>(); vstd::std_specs::hash::builds_valid_hashers::<S>(),"final(m)@ == old(m)@.insert(value); match result { core::option::Option::Some(replaced) => old(m)@.contains(replaced) && replaced == value, core::option::Option::None => !old(m)@.contains(value), }","pub assume_specification<
    Key: core::cmp::Eq + core::hash::Hash,
    S: core::hash::BuildHasher,
    A: core::alloc::Allocator,
>[ std::collections::HashSet::<Key, S, A>::replace ](
    m: &mut std::collections::HashSet<Key, S, A>,
    value: Key,
) -> (result: core::option::Option<Key>)
    requires
        vstd::std_specs::hash::obeys_key_model::<Key>(),
        vstd::std_specs::hash::builds_valid_hashers::<S>(),
    ensures
        final(m)@ == old(m)@.insert(value),
        match result {
            core::option::Option::Some(replaced) => old(m)@.contains(replaced) && replaced == value,
            core::option::Option::None => !old(m)@.contains(value),
        },
;","Under the existing HashSet key and hasher model, executable equality coincides with Verus equality. Thus replacement inserts the supplied value and returns that equal old value exactly when it was present."
std::collections::HashSet::take,other,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,0,,borrowed_key_uniqueness_precondition,,"obeys_key_model::<Key>(); builds_valid_hashers::<S>(); forall|left: Key, right: Key|
            sets_borrowed_key_to_key(old(m)@, value, &left)
                && sets_borrowed_key_to_key(old(m)@, value, &right)
                ==> left == right","sets_differ_by_borrowed_key(old(m)@, final(m)@, value); match result {
            Some(v) => {
                &&& set_contains_borrowed_key(old(m)@, value)
                &&& sets_borrowed_key_to_key(old(m)@, value, &v)
                &&& old(m)@.contains(v)
                &&& final(m)@ == old(m)@.remove(v)
            },
            None => {
                &&& !set_contains_borrowed_key(old(m)@, value)
                &&& final(m)@ == old(m)@
            },
        }","pub assume_specification<
    Key: core::borrow::Borrow<Q> + core::hash::Hash + core::cmp::Eq,
    S: core::hash::BuildHasher,
    A: core::alloc::Allocator,
    Q: core::hash::Hash + core::cmp::Eq + ?Sized,
>[ std::collections::HashSet::<Key, S, A>::take::<Q> ](
    m: &mut std::collections::HashSet<Key, S, A>,
    value: &Q,
) -> (result: core::option::Option<Key>)
    requires
        obeys_key_model::<Key>(),
        builds_valid_hashers::<S>(),
        forall|left: Key, right: Key|
            sets_borrowed_key_to_key(old(m)@, value, &left)
                && sets_borrowed_key_to_key(old(m)@, value, &right)
                ==> left == right,
    ensures
        sets_differ_by_borrowed_key(old(m)@, final(m)@, value),
        match result {
            Some(v) => {
                &&& set_contains_borrowed_key(old(m)@, value)
                &&& sets_borrowed_key_to_key(old(m)@, value, &v)
                &&& old(m)@.contains(v)
                &&& final(m)@ == old(m)@.remove(v)
            },
            None => {
                &&& !set_contains_borrowed_key(old(m)@, value)
                &&& final(m)@ == old(m)@
            },
        },
;","The implementation delegates to the underlying set take operation, while the documentation states that a matching stored value is removed and returned. Existing borrowed-key predicates model the lookup and mutation; the result branches identify the returned member and exact abstract-set change."
core::slice::strip_prefix,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,,,,,,,"vstd has no public semantic model for SlicePattern::as_slice. The source only justifies that a Some result is some suffix of slice, leaving both the Option discriminant and removed-prefix length undetermined; this is insufficient as a useful ordinary contract."
core::slice::as_rchunks,data_structure,,3,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,N != 0,"ret.0@ == slice@.subrange(
            0,
            (slice@.len() % (N as nat)) as int,
        ); ret.1@ == Seq::new(
            slice@.len() / (N as nat),
            |i: int| choose|chunk: [T; N]|
                chunk@ == slice@.subrange(
                    (slice@.len() % (N as nat)) as int + i * (N as int),
                    (slice@.len() % (N as nat)) as int + (i + 1) * (N as int),
                ),
        ); forall|i: int| i >= 0 && ret.1@.len() > i ==>
            (#[trigger] ret.1@[i])@ == slice@.subrange(
                (slice@.len() % (N as nat)) as int + i * (N as int),
                (slice@.len() % (N as nat)) as int + (i + 1) * (N as int),
            )","pub assume_specification<T, const N: usize>[ <[T]>::as_rchunks::<N> ](
    slice: &[T],
) -> (ret: (&[T], &[[T; N]]))
    requires
        N != 0,
    ensures
        ret.0@ == slice@.subrange(
            0,
            (slice@.len() % (N as nat)) as int,
        ),
        ret.1@ == Seq::new(
            slice@.len() / (N as nat),
            |i: int| choose|chunk: [T; N]|
                chunk@ == slice@.subrange(
                    (slice@.len() % (N as nat)) as int + i * (N as int),
                    (slice@.len() % (N as nat)) as int + (i + 1) * (N as int),
                ),
        ),
        forall|i: int| i >= 0 && ret.1@.len() > i ==>
            (#[trigger] ret.1@[i])@ == slice@.subrange(
                (slice@.len() % (N as nat)) as int + i * (N as int),
                (slice@.len() % (N as nat)) as int + (i + 1) * (N as int),
            ),
;","The precondition exactly excludes the documented N = 0 panic. The remainder is the length-mod-N prefix. The chunk view is fixed to a canonical sequence of arrays, while the quantified clause witnesses that every chosen array is exactly the corresponding ordered N-element subrange."
core::str::trim,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"res@ == (s@.fold_left((Seq::<char>::empty(), Seq::<char>::empty()), |state: (Seq<char>, Seq<char>), c: char| { let code = c as nat; if (code >= 0x0009 && 0x000d >= code) || code == 0x0020 || code == 0x0085 || code == 0x00a0 || code == 0x1680 || (code >= 0x2000 && 0x200a >= code) || code == 0x2028 || code == 0x2029 || code == 0x202f || code == 0x205f || code == 0x3000 { if state.0.len() == 0 { state } else { (state.0, state.1.push(c)) } } else { ((state.0 + state.1).push(c), Seq::<char>::empty()) } })).0","pub assume_specification[ str::trim ](s: &str) -> (res: &str)
    ensures
        res@ == (s@.fold_left((Seq::<char>::empty(), Seq::<char>::empty()), |state: (Seq<char>, Seq<char>), c: char| { let code = c as nat; if (code >= 0x0009 && 0x000d >= code) || code == 0x0020 || code == 0x0085 || code == 0x00a0 || code == 0x1680 || (code >= 0x2000 && 0x200a >= code) || code == 0x2028 || code == 0x2029 || code == 0x202f || code == 0x205f || code == 0x3000 { if state.0.len() == 0 { state } else { (state.0, state.1.push(c)) } } else { ((state.0 + state.1).push(c), Seq::<char>::empty()) } })).0,
;","The implementation delegates to trim_matches(char::is_whitespace). The fold exactly computes the observable trimmed character view by dropping leading Unicode whitespace, buffering possible trailing whitespace, committing that buffer only before later non-whitespace, and discarding the final buffer."
